benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,3,steady state,4,Dev,499,999,49.50003015079269,"(0.997250339170842, 1.0007997886657214)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,4,steady state,0,Dev,499,999,49.90003049840991,"(0.9855891080922176, 0.9923223954393051)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,5,steady state,0,Dev,499,999,49.90003042220075,"(1.0032366185988122, 1.0270906979920775)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,6,steady state,1,Dev,499,999,49.800030961872565,"(1.0036159990841027, 1.016163573213451)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,7,steady state,3,Dev,499,999,49.60003041689253,"(0.9756504443468647, 0.981736273214477)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,8,steady state,27,Dev,499,999,47.20002907501046,"(1.0070977360018678, 1.0118611496813588)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16,9,steady state,0,Dev,499,999,49.900031307492995,"(0.9960611330984024, 1.0026866322109729)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,0,steady state,509,Dev,320,637,-29.999955968000023,"(0.9395049376654858, 0.9669100822289448)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,1,steady state,1,Dev,305,626,50.149326847999944,"(0.9643014244851653, 0.9929275191260238)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,2,steady state,1,Dev,320,631,50.05698662400002,"(0.9612864508590968, 0.9955506415370659)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,3,steady state,528,Dev,315,624,-35.16248883200004,"(0.9483636861758796, 0.9805012521036535)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,4,steady state,2,Dev,302,599,50.05796966399999,"(0.9499094465646019, 0.9779811500184807)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,5,steady state,0,Dev,310,629,50.17829376000004,"(0.9605570837801004, 0.9954664723855207)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,6,steady state,1,Dev,308,614,50.00698265600002,"(0.9758323805461186, 1.0021114573670438)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,7,steady state,3,Dev,305,606,49.78422579199997,"(0.9777648196895776, 1.0065752410987403)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,8,steady state,0,Dev,310,626,50.406227967999996,"(0.9674815457246333, 0.9992863986467205)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#,9,steady state,864,Dev,304,602,-94.71308595199997,"(0.9309475187629619, 0.9541949519443966)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,0,steady state,292,Dev,494,994,20.200688101273936,"(0.9817002178851658, 1.009415686424792)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,1,steady state,183,Dev,494,994,31.101065859443494,"(0.9871442150347932, 1.0260850410076345)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,2,steady state,140,Dev,494,994,35.40140508438466,"(0.9797523712220395, 1.0006955499934957)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,3,steady state,172,Dev,494,994,32.201162166934594,"(0.9807671671751143, 1.0089366431718463)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,4,steady state,140,Dev,494,994,35.40129367361554,"(0.9726779076526947, 1.0075287173625846)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,5,steady state,288,Dev,494,994,20.60066205918359,"(0.9762910907889619, 0.9942302196170423)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,6,steady state,1160,Dev,494,994,-66.60233299265538,"(1.0321063881553176, 1.0732279476244806)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,7,steady state,166,Dev,494,994,32.80116802617352,"(0.9842887394995452, 1.0245523144257267)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,8,steady state,293,Dev,494,994,20.100710296511156,"(0.9756530944147812, 0.9956886118851926)"
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFastSorted#,9,steady state,98,Dev,494,994,39.601331551917546,"(0.9672271882579095, 1.0001757009254066)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,0,steady state,101,Dev,49,99,-5.203310450615788,"(0.8106277037084247, 1.2764646050983182)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,1,steady state,1771,Dev,49,99,-172.27458848790172,"(1.1200826873605751, 1.749713019901105)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,2,steady state,0,Dev,49,99,4.903870697316026,"(1.0118794621257323, 3.9093589284645622)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,3,steady state,0,Dev,49,99,4.90408287750482,"(0.6466919745541255, 2.7789318090769073)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,4,steady state,1862,Dev,49,99,-181.3842000153617,"(0.9934060499456338, 1.4820011707070595)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,5,steady state,107,Dev,49,99,-5.804700387292622,"(0.9749965781021019, 2.056024634915348)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,6,steady state,1734,Dev,49,99,-168.58758483485715,"(0.9532839090412065, 1.628641046526586)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,7,steady state,0,Dev,49,99,4.904219554273685,"(0.8235682898234681, 2.3492936126364943)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,8,steady state,0,Dev,49,99,4.904012909275377,"(0.997531945353852, 2.6330676364277643)"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,9,steady state,44,Dev,49,99,0.5002909861953375,"(0.990421927969145, 1.483070408148296)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,0,steady state,2310,Dev,199,399,-211.10885852838737,"(0.36062366546444463, 0.4846555878251563)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,1,no steady state,-1,Dev,199,399,20.00033931823235,"(0.3981721780354724, 0.5458070504583641)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,2,steady state,1965,Dev,199,399,-176.60667388688282,"(0.3289767883201794, 0.4409176839345643)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,3,no steady state,-1,Dev,199,399,20.000362658481606,"(0.401279431864131, 0.5592182552660312)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,4,steady state,1785,Dev,199,399,-158.60626019223258,"(0.3220791545089332, 0.44125273175285623)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,5,no steady state,-1,Dev,199,399,20.000320936798364,"(0.40151615713790423, 0.549891806045274)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,6,steady state,2053,Dev,199,399,-185.40740972652185,"(0.3091433120183478, 0.42082832584773183)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,7,no steady state,-1,Dev,199,399,20.00033861741286,"(0.44071376611586605, 0.5921663000326381)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,8,steady state,2104,Dev,199,399,-190.50805021458333,"(0.3392932944621235, 0.45500397975374945)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,9,steady state,1618,Dev,199,399,-141.90513380395075,"(0.38662610144258425, 0.5163314422604905)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,0,steady state,0,Dev,199,699,20.01984851385877,"(0.9934039976392581, 1.0076902620897485)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,1,steady state,1366,Dev,199,699,-117.35290684988874,"(0.9996062814989105, 1.01144425283808)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,2,steady state,0,Dev,199,699,20.000865722788934,"(0.9845815289935211, 0.992493956179486)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,3,steady state,0,Dev,199,699,20.021708633095294,"(0.9894919989516637, 1.001137132803796)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,4,steady state,2437,Dev,199,699,-224.66786520737503,"(0.9539283557527884, 0.9965803243690446)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,5,steady state,0,Dev,199,699,20.005208595438457,"(0.9943387672715737, 1.0069788011215817)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,6,steady state,158,Dev,199,699,4.12536639687805,"(0.9828015947586386, 0.9932913230662752)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,7,steady state,0,Dev,199,699,20.021675136289012,"(0.9889040090450796, 1.0030712168252645)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,8,steady state,0,Dev,199,699,20.03447309247697,"(1.0008696724580548, 1.010032448337751)"
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLAggregationOnHeap#,9,steady state,0,Dev,199,699,20.008521730363327,"(0.9908339769249043, 1.006311105238264)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,0,steady state,1,Dev,499,999,49.80001615553776,"(0.9976955319107071, 1.001702311230144)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,1,steady state,1,Dev,499,999,49.80001568738805,"(0.9950284552220343, 1.0018847761293046)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,2,steady state,5,Dev,499,999,49.4000136816942,"(0.9930900600279597, 1.0011309606056504)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,3,steady state,1,Dev,499,999,49.800014213780486,"(0.9781523424172942, 0.9900439678510571)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,4,steady state,0,Dev,499,999,49.900014917128544,"(0.9928313709652353, 0.9990666404023388)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,5,steady state,1,Dev,499,999,49.80001476316692,"(0.9981335795651122, 1.0025005753712881)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,6,no steady state,-1,Dev,499,999,50.000015419320725,"(0.9744189434761638, 1.0040960648527129)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,7,steady state,1,Dev,499,999,49.80001598583232,"(0.9879336331792758, 0.9942392987706528)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,8,no steady state,-1,Dev,499,999,50.00001564226056,"(0.9769021758005063, 0.9877555850932782)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes#,9,steady state,2192,Dev,499,999,-169.30004474086905,"(0.999835169009268, 1.0111969673859198)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,0,steady state,97,Dev,199,399,10.201065713216654,"(0.9966978557969368, 1.0411867368977095)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,1,no steady state,-1,Dev,199,399,20.002243076837633,"(1.00503103535632, 1.0361084465171153)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,2,steady state,7,Dev,199,399,19.201976837777952,"(0.9952191648707789, 1.037169129334834)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,3,steady state,38,Dev,199,399,16.101572229633543,"(1.0000889444868428, 1.0391710883136176)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,4,steady state,7,Dev,199,399,19.20204897251251,"(0.9989471071010952, 1.0447116892345607)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,5,steady state,1,Dev,199,399,19.801891031392845,"(0.9948867400257567, 1.036236909171325)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,6,steady state,1,Dev,199,399,19.802198209938993,"(1.0133311544031423, 1.0568818406874978)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,7,steady state,8,Dev,199,399,19.10200827833719,"(0.9879179679146005, 1.0045798090315288)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,8,steady state,33,Dev,199,399,16.60189299498292,"(1.0082146152583253, 1.033488915375808)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.smallBufferDatabind#,9,steady state,1,Dev,199,399,19.80188786049989,"(0.9982660281401317, 1.0451122136027768)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,0,steady state,0,Dev,64,194,51.21140326399999,"(1.0010241490522518, 1.0034560122725842)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,1,steady state,15,Dev,49,139,38.19752652799998,"(1.0005379788482194, 1.002853498644542)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,2,steady state,0,Dev,64,194,51.153731584,"(1.002191669303003, 1.00474174315879)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,3,steady state,0,Dev,64,194,51.194626047999996,"(1.002286357627939, 1.0047202985157588)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,4,steady state,0,Dev,64,194,51.14744012799999,"(1.0018500873048006, 1.004622544820245)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,5,steady state,0,Dev,64,194,51.12856575999999,"(1.0011967570314402, 1.004208756981189)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,6,steady state,0,Dev,64,194,51.096059903999986,"(1.0027785592309708, 1.0052000008714765)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,7,steady state,0,Dev,64,194,51.153731584000006,"(1.003018904898876, 1.005812178653654)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,8,steady state,0,Dev,64,194,50.43231129600001,"(0.9993448474852586, 1.0021089303262192)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,9,steady state,0,Dev,64,194,50.36520243200002,"(1.0018666463003134, 1.0047660056853465)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,0,no steady state,-1,Dev,99,199,10.000070950883991,"(0.9203139953139007, 0.9651688305143993)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,1,no steady state,-1,Dev,99,199,10.000077192108009,"(0.9701989025669185, 0.9906167701171694)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,2,steady state,49,Dev,99,199,5.000028253649475,"(0.915048774815218, 0.9842045268956802)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,3,steady state,2447,Dev,99,199,-234.80165673706398,"(0.7882488844680414, 0.8634216038622062)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,4,no steady state,-1,Dev,99,199,10.000081752046713,"(0.9964772925397164, 1.0804714496674712)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,5,no steady state,-1,Dev,99,199,10.000066472957666,"(1.0829801813708273, 1.1207303428615756)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,6,no steady state,-1,Dev,99,199,10.000083235386885,"(1.0517072506371647, 1.1076955067493428)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue,7,steady state,0,Dev,99,199,9.900068975224,"(0.9645680906306011, 0.9842424929674697)"
